,oracle_id,name,name_ja
4371,088a63d4-22d2-4061-8aef-2aa3fc348639,Shrieking Mogg,金切り声のモグ
4372,f6adfb5f-a21c-4e86-bd16-a9c1e355af34,Shrieking Specter,
4373,252330b1-67cf-4d9e-a413-917ba61e731f,Shrink,縮小
4374,6e0deb42-f876-4fb8-9536-6d9a42bd6e5e,Shrouded Serpent,隠されし海蛇
4375,d9180f63-c745-41a1-9f01-273e7ee13176,Shu Cavalry,蜀の騎兵部隊
4376,0b6625cb-4177-45bd-ba99-2af43dfd6f46,Shu Defender,蜀の防衛軍
4377,edf304b8-523e-4233-8d77-1d45d33cbb86,Shu Elite Companions,蜀の近衛部隊
4378,806b4f0c-f577-4d7f-b826-09e4479c314e,Shu Elite Infantry,蜀の精鋭歩兵部隊
4379,0d059577-0790-4033-b719-a74b6a62262e,Shu Farmer,蜀の農夫
4380,4d7ff9d5-dc06-4a70-a9c8-d6f88f02fd67,Shu Foot Soldiers,蜀の歩兵
4381,0fef6729-b044-4daf-834a-ac8c9711ad8a,Shu General,蜀の将軍
4382,587e9f15-1d79-458f-a073-229b828b2393,Shu Grain Caravan,蜀の輜重隊
4383,174cf7cd-3e8c-4f90-abc1-a78a0ce832d2,Shu Soldier-Farmers,蜀の屯田兵
4384,40c3007a-be6c-4400-9139-12b9ca098ac4,Shyft,
4385,9798d307-a44a-4f44-94c7-03e499b94962,Sibilant Spirit,風鳴りの精
4386,070d82db-0851-4f6d-8bf7-1a79c4c2cfee,Sick and Tired,うんざり
4387,5208a5f2-eebe-4adc-8f29-543b60116817,Sicken,病めるもの
4388,728d2e30-2f36-4054-81db-29b01e376a82,Sickening Dreams,不快な夢
4389,cb637dfd-4022-43a4-8632-77e614436f38,Sidar Jabari,シダー・ジャバーリー
4390,ddc7f59a-bbb1-4ba1-82c8-6813fd191940,Siege-Gang Commander,包囲攻撃の司令官
4391,6e060984-2015-4dc4-b53d-ab6bf2abdacc,Sift,ふるい分け
4392,51b47053-d169-4627-982f-f29b8630d75f,Sigil of Sleep,眠りの印形
4393,cb029c0f-b08a-4952-b236-8166b9f17119,Sigil of the New Dawn,新たな夜明けの印形
4394,05b07f1f-42e1-41fb-8858-5e4a311c4ed9,Silent Assassin,音無しの暗殺者
4395,4fa30e29-94c1-4537-bebd-dc7124e4ef71,Silent Attendant,暗黙の付添人
4396,49e70569-b0bc-4705-927e-eb1504925210,Silent Specter,沈黙の死霊
4397,58511cb8-348d-409e-8fd6-772be20e57cd,Silk Net,絹の網
4398,bf5ceba2-9def-4ff4-9291-740ca90c1c4d,Silkenfist Fighter,絹拳の闘士
4399,5cca974b-1a6c-485f-adc0-81d2b7dca286,Silkenfist Order,絹拳の修道団
4400,2d0c73da-ed8c-44fc-abd9-7c344b1f890d,Silklash Spider,絹鎖の蜘蛛
4401,5ba1595a-6578-459d-96fe-fdfb84ac34d5,Silt Crawler,沈泥を這うもの
4402,ec7eb7d8-92b2-4442-856e-a9790301c3b3,Silver Drake,銀のドレイク
4403,6ca90451-861d-4aa8-93e7-3f3e02385530,Silver Erne,
4404,aa7cd6e6-35a6-4c18-9d66-dc2a95206401,Silver Knight,銀騎士
4405,bcc7e32a-9cf9-4fdf-a0a4-e90ae42f1353,Silver Seraph,銀の熾天使
4406,4baa8f05-1ef8-4770-8c66-ef5f0f02a717,Silver Wyvern,銀のワイヴァーン
4407,a72f9437-d652-4a64-99df-a307a6dd9a0d,Silverback Ape,シルバーバック
4408,a6d5d164-a06a-4383-b9d2-a7a33400631d,Silverglade Elemental,シルバーグレイド峡谷の精霊
4409,ac00d3db-d9e4-4fc3-a4ea-dd1187f406bb,Silverglade Pathfinder,シルバーグレイド峡谷の開拓者
4410,665b8bbf-c30b-4875-a5c2-fc3b9767ecac,"Silvos, Rogue Elemental",悪辣な精霊シルヴォス
4411,eefa9a94-9915-4dcd-b5dc-7f8e9aa621a7,"Sima Yi, Wei Field Marshal",魏の大将軍 司馬懿
4412,158f4e87-60f1-43c1-b03d-9bbe4b824b39,Simian Grunts,うなる類人猿
4413,128e201a-f520-4917-a1a4-2f3836f1f92d,Simoon,サイムーン
4414,853cac98-34dc-471f-af87-1a94b0022b67,Simplify,簡略化
4415,20d69989-7250-40c7-a064-8ed78ccbe556,Simulacrum,身代わり
4416,dc81069b-b2cf-44b3-98fc-45bb24b815cb,Sindbad,シンドバッド
4417,e7fbdebf-2275-4bf6-b364-6a1849765f94,Singe,焦がし
4418,deb499bd-71d4-4430-8a58-a31f5ab1b239,Sinister Strength,悪意ある力
4419,269fc857-a052-4f0a-9759-467ccf42bebb,Siren's Call,セイレーンの呼び声
4420,a9bdf857-0c6b-4afa-afbb-aff7e4b61b09,Sirocco,シロッコ
4421,3a487f20-6b1d-4be3-b51f-0c8f0a611601,Sisay's Ingenuity,シッセイの創意
4422,8f5822ae-651f-410e-9316-5522eeb52d72,Sisay's Ring,シッセイの指輪
4423,389a9d46-d3fb-47f0-91cd-f6d487636916,Sisters of the Flame,炎の修道女
4424,333cc91b-01ab-4491-a993-d8304fc382c6,Sivitri Scarzam,シヴィトリ・スカーザム
4425,c5edfaae-3ecd-41ad-970f-8cecb09bf1e4,Sivvi's Ruse,シヴィーの計略
4426,e02164ba-34f8-4a5f-a05b-dd3ef3f8ceae,Sivvi's Valor,シヴィーの武勇
4427,938cc97f-3908-401e-94cd-32004aff1ef1,Sizzle,丸焼け
4428,90f9440a-0bf8-46eb-9cfa-16fb88a217d8,Skeletal Crocodile,骸骨クロコダイル
4429,561c68d8-b727-48d8-a832-2e42d1345fac,Skeletal Scrying,占骨術
4430,7af786a0-0851-4f87-ad0d-36b40527700c,Skeletal Snake,骸骨蛇
4431,88782913-bfba-4300-b26c-405e6a45537c,Skeleton Scavengers,スケルトンのゴミあさり
4432,8c85887d-5935-46ec-a075-dc9f5133bb96,Skeleton Ship,
4433,c4dee5fe-36f0-4155-9437-2c0504feba2c,Skinthinner,皮を剥ぐ者
4434,ba95f24d-42da-48ce-bcf1-1b7c4b3c45b5,Skirge Familiar,スカージの使い魔
4435,a7d20fb0-005b-4bcc-9592-cdbd3fbdd43a,Skirk Alarmist,スカークの騒ぎ屋
4436,c92f1d40-0441-4ede-9363-78821ff15f88,Skirk Commando,スカークの猛士
4437,eb0d97a3-6494-4011-9f60-1b12b165a995,Skirk Drill Sergeant,スカークの教練教官
4438,87105cdf-c28e-4fd9-83d0-0fef1704b174,Skirk Fire Marshal,スカークの炎の司令官
4439,8ba0e831-054a-4e01-92ed-2845bd2fa12f,Skirk Marauder,スカークの匪賊
4440,40e52554-74e9-4d15-9a38-fc945f7d7ab8,Skirk Outrider,スカークの先導
4441,c18013e4-0b99-44e3-a2b2-027ace68723a,Skirk Prospector,スカークの探鉱者
4442,cbcf6924-3e97-4940-867a-3cedd4052c9f,Skirk Volcanist,スカークの火山使い
4443,4344abeb-47ab-4638-b50f-dd502f14c1af,Skittering Horror,走り回る怪物
4444,fae1d5d9-a50e-423e-8692-3e41f39df081,Skittering Skirge,走り回るスカージ
4445,55722e42-a729-4289-895f-be913398c434,Skittish Kavu,神経質なカヴー
4446,d094f78b-acec-4181-9fee-ca523fb8ccc5,Skittish Valesk,物怖じするヴァレスク
4447,0c77d37e-791c-415e-b369-55e93147ec34,Skizzik,スキジック
4448,4178ae56-2449-4617-aff8-f59d8fb96c66,Skulking Fugitive,卑屈な脱走者
4449,cd97f8b4-e751-4b52-987b-a442aef57809,Skulking Ghost,卑屈な幽霊
4450,eef931d8-4048-4c33-bd8c-0f67d1083ee6,Skull Catapult,髑髏カタパルト
4451,3384606b-7724-4584-89fa-fbe006d5de1f,Skull Fracture,頭蓋骨の粉砕
4452,b5ae2532-e642-47d1-bb5f-53f408e2fdc2,Skull of Ramos,レイモスの頭蓋骨
4453,b52788ff-9956-400a-bf26-17e58f673af0,Skullscorch,頭焼き
4454,17c7878f-891f-40a6-80a7-47fcc7b8e29b,Skulltap,頭叩き
4455,2224b6e0-c5ff-45d0-84e3-83758c5fc99f,Sky Diamond,空色のダイアモンド
4456,fc7e288f-ade2-4997-b3fe-f873c26990b0,Sky Spirit,空のスピリット
4457,25933e8b-fa48-4152-9eae-388aef10ad37,Sky Weaver,空の織り手
4458,1c4b6543-777e-4c3b-a9fb-5b7210d458d5,Skycloud Egg,スカイクラウドの卵
4459,76f335d0-7f71-4b1a-b60d-73de954cbe2c,Skycloud Expanse,広漠なるスカイクラウド
4460,b5642460-883c-4e38-8552-9bea4e50d8e8,Skyshaper,スカイシェイパー
4461,57889a8e-0039-45c2-a608-ab315d51aa3a,Skyship Weatherlight,飛翔艦ウェザーライト
4462,9c5a3407-e3e6-4f5f-9c24-6f24c19e1a2e,Skyshooter,空に射るもの
4463,42641a05-a6b6-4856-a72c-54181b97c190,Skyshroud Archer,スカイシュラウドの射手
4464,77bee041-6f96-44e3-a18c-b52e508b9bdf,Skyshroud Behemoth,スカイシュラウドのビヒモス
4465,ffcedb73-538a-45ea-8564-7b92624537e0,Skyshroud Blessing,スカイシュラウドの祝福
4466,376c9d3f-21d3-4251-bb6a-026fa9e1b0e1,Skyshroud Claim,スカイシュラウドの要求
4467,c7c4c67e-c4db-416b-b2e8-f0e59aa80bba,Skyshroud Condor,スカイシュラウドのコンドル
4468,fbd71691-d0fd-4842-913b-fe6096d509a3,Skyshroud Cutter,スカイシュラウドの切断獣
4469,84a666a0-e453-4b34-815c-48dbfc9b4f4b,Skyshroud Elf,スカイシュラウドのエルフ
4470,bd9f2c84-0589-4ffe-9bff-ea74be4f77a4,Skyshroud Elite,スカイシュラウドの精鋭
4471,877ab494-da90-4c26-a184-c6ba64ec30b5,Skyshroud Falcon,スカイシュラウドの隼
4472,117a5fae-7fc4-4e24-b646-5727ea392fa7,Skyshroud Forest,スカイシュラウドの森
4473,4f5921c1-b932-4d6b-bb8e-01992578abdc,Skyshroud Poacher,スカイシュラウドの密猟者
4474,8f47a230-7500-4afb-97cd-dbd444c307c8,Skyshroud Ranger,スカイシュラウドのレインジャー
4475,34a160bc-5d7e-483c-b24c-ab30b7d313b0,Skyshroud Ridgeback,スカイシュラウドのこぶ背獣
4476,4f437f42-1ac5-4681-9b16-4eae9f49bb22,Skyshroud Sentinel,スカイシュラウドの歩哨
4477,2e6d3120-d41d-4e48-b33f-0f73c876fe69,Skyshroud Troll,スカイシュラウドのトロール
4478,b5a40cd8-e1f9-4294-99ef-26fb455d4f95,Skyshroud Troopers,スカイシュラウドの強兵
4479,58214e60-3258-4159-bf5a-b4069d80186d,Skyshroud Vampire,スカイシュラウドの吸血鬼
4480,c6ad434b-6e34-439b-8046-f0047c06e371,Skyshroud War Beast,スカイシュラウドの軍獣
4481,afc3a65e-7a7a-4bd9-bca4-aa762b9bbbcb,Skywing Aven,空翼のエイヴン
4482,c07a86de-ec29-478c-b6cb-057eb9d3e126,Slashing Tiger,猛虎
4483,a07483b4-c04f-42a4-b979-8b77c11fa8f5,Slate of Ancestry,系図の石版
4484,37de575d-15d4-42a2-a3d2-3855fb6ab110,Slaughter,屠殺
4485,64418e1f-4fb1-4029-a31e-135b2d2c0ab9,Slay,殺戮
4486,627c9546-85b0-4b4d-93c6-e2ca8c3adf4f,Sleeper Agent,潜伏工作員
4487,eaaa3e41-dbf6-43ae-b65e-e1502ba4fa0b,Sleeper's Guile,潜伏工作員の悪知恵
4488,d82783d9-9bfe-4fcd-a7d2-6e2477f99edc,Sleeper's Robe,潜伏工作員のローブ
4489,c8fbcef0-2cbf-4a59-8322-374dd9153ebf,Sleeping Potion,眠りの秘薬
4490,05a039ad-1689-4d13-b393-6c1219583b5d,Sleight of Hand,手練
4491,99dba614-40d3-41c1-a3b2-edc8777b010f,Sleight of Mind,臨機応変
4492,463fc961-d34e-4f40-b383-5b78a0fcb5c8,Slice and Dice,めった切り
4493,95625072-c457-4224-b509-5feaa35e9ca6,Slimy Kavu,べたつきカヴー
4494,b377595f-c6c2-4c54-b462-73ef4eba519b,Slingshot Goblin,パチンコ・ゴブリン
4495,23875679-5c08-44ff-90b3-13a1a758e5f7,Slinking Serpent,しなやかな海蛇
4496,82875793-b264-4ceb-8525-ef3b6d086072,Slinking Skirge,こそこそ歩くスカージ
4497,58bfd9a1-67ce-41d0-be38-f05addd1dd9e,Slippery Karst,滑りやすいカルスト
4498,74e6dd0f-2866-4d45-a214-8b09b837bc02,Slipstream Eel,流水の長魚
4499,25ae99c5-83b7-428d-b049-8ad40e250696,Sliptide Serpent,潮路の海蛇
4500,0c31edd0-a471-4994-8209-b0a7370fc27b,Slithery Stalker,にじり寄るストーカー
4501,762d864b-69bc-43ac-af2f-e18186010169,Sliver Overlord,スリヴァーの首領
4502,b8376cca-ea96-478a-8e98-c4482031300a,Sliver Queen,スリヴァーの女王
4503,151388a4-a24b-4089-a323-e7c1d5e6490a,Slow Motion,緩慢な動き
4504,39eb4062-68a0-4f64-a9cc-79be87fd8173,Sluggishness,ものぐさ
4505,1602f8c7-fe00-4bc9-b4fc-b26b7223ac75,Smash,スマッシュ
4506,367379f2-e1e4-48e7-b2c0-1003de55adbe,Smite,強打
4507,8aa97d25-cd51-4ceb-b7eb-af64f0914a8c,Smoke,煙幕
4508,a6df9679-1e4c-4791-855b-28bc2fa35b49,Smokespew Invoker,煙吐く発動者
4509,fda61506-ed79-47fd-badd-639185297913,Smokestack,煙突
4510,be09e83f-6486-4f42-8d2e-416cb95173f9,Smoldering Crater,薄煙の火口
4511,f268699f-c0a2-43f7-b933-7665599ab5ff,Smoldering Tar,くすぶるタール
4512,acdf9fb0-96eb-4520-bd4b-b6480c7c9b29,Smother,燻し
4513,feb5e9a9-500a-4f20-881d-c97d052953ce,Snag,絡みつき
4514,12236231-7c6e-4edc-87dc-737115843185,Snake Basket,蛇かご
4515,115bd33d-4875-4014-ae9f-0052f5acdbb2,Snake Pit,蛇穴
4516,ac914d98-221e-426c-8a50-342896b15f9e,Snap,断絶
4517,e15060c3-3773-4548-8747-ff59dcf2b519,Snapping Drake,噛みつきドレイク
4518,1a02cb6d-965a-4eeb-b126-8e153d4832a2,Snapping Thragg,噛みつくスラッグ
4519,a932e265-604a-4aed-b8a9-6234a3db16a5,Snarling Undorak,うなるアンドラック
4520,e7aee670-e6ac-4b3a-b3d1-7b7013db8f3d,Sneak Attack,騙し討ち
4521,0b76bb3b-1ada-4c78-bd13-3464371d4fa0,Sneaky Homunculus,こそこそするホムンクルス
4522,3e7f67d6-db12-4034-b8e3-9c9d401c8f57,Snorting Gahr,鼻を鳴らすガア
4523,e743b4ec-65bf-4e8d-ad87-6746a2e6ba73,Snow Devil,雪竜巻
4524,7709ed84-ed71-4dd2-b002-b257418dd79e,Snow Fortress,
4525,2fe8512f-826c-400d-ba6d-1de4f315b617,Snow Hound,
4526,5f0d3be8-e63e-4ade-ae58-6b0c14f2ce6d,Snow-Covered Forest,冠雪の森
4527,5b2460a5-6ae5-4cad-ba94-1a9e98e6e4c0,Snow-Covered Island,冠雪の島
4528,ca9f660b-e07d-4f42-a46e-abd0ca72510c,Snow-Covered Mountain,冠雪の山
4529,ac8cc74d-e43b-4118-bba0-dfa8b9c04d45,Snow-Covered Plains,冠雪の平地
4530,d8239a86-7184-4005-ba1e-2dddcd756c47,Snow-Covered Swamp,冠雪の沼
4531,3f8bfa3d-7490-4259-a403-d13585ed2f66,Snowblind,
4532,5ffed544-1656-4753-ac8f-ad8fb4442c7f,Snowfall,
4533,324824cb-f938-401c-b9b5-d8908b431ef0,Snuff Out,殺し
4534,acee6f4f-8b66-495d-bb0e-71c339e7dc49,Soar,飛翔
4535,0396ef40-3774-4684-9971-160aaccf6ac6,Sol Grail,
4536,b8aac8e8-4588-4cb9-8b95-5c4abab1c48b,Sol'kanar the Swamp King,沼地の王ソルカナー
4537,ece3e379-c586-48bd-8742-472b5deccc35,Solar Blast,陽光の突風
4538,e3174070-542f-429e-9149-b572f6614537,Soldevi Adnate,
4539,b526962e-be8a-4803-b038-57869bb96751,Soldevi Digger,
4540,5baa7abe-5bdf-40ce-9a83-a93b7cae71a3,Soldevi Excavations,
4541,cd444267-712c-450f-a349-e27faf4f4c7c,Soldevi Golem,
4542,eed353a6-757d-47f6-a118-b951ccf95600,Soldevi Heretic,
4543,06600efe-1718-4cc1-b1c0-59c82e2efd73,Soldevi Machinist,
4544,1f612df3-53b6-4317-9d63-1f903ee3f0c4,Soldevi Sage,ソルデヴィの賢人
4545,d2a61132-d881-4c80-92f1-a151d835832a,Soldevi Sentry,
4546,227ed0b7-7a9a-41f1-a190-1d1b85a44720,Soldevi Simulacrum,
4547,935728dd-ad97-47a9-97ca-068af7960d07,Soldevi Steam Beast,
4548,8b2367b3-3a8d-442f-8d58-6e4c03fa5a46,Soldier of Fortune,
4549,6053a192-fcf9-4b06-9f46-e84eaadaa882,Solfatara,硫黄の噴気孔
4550,7b094a2b-2b69-4a9b-9829-c1aabc53f75e,Solidarity,結束
4551,d41ab41d-07c8-4f6d-be5e-7aec9f5f6365,Solitary Confinement,独房監禁
4552,765017e5-b43d-4c77-a9a9-0fcf0c0cd098,Soltari Champion,サルタリーのチャンピオン
4553,39e01990-9928-440c-a5c3-82aea29e2cd0,Soltari Crusader,サルタリーの聖戦士
4554,a8211eb1-332d-41c0-8086-4a18cd7a5832,Soltari Emissary,サルタリーの使者
4555,6ccb3ac8-0509-431b-a196-d3cbf4fa80ae,Soltari Foot Soldier,サルタリーの歩兵
4556,37da03c2-c03e-453c-8fbf-e1039faceb8c,Soltari Guerrillas,サルタリーのゲリラ
4557,d2cbd71a-841b-4ff2-a794-247a030e0233,Soltari Lancer,サルタリーの槍騎兵
4558,5fed5377-07cf-4ad9-86fd-1efe1f182088,Soltari Monk,サルタリーの修道士
4559,f8c9cb9f-3a37-4004-9cde-f51ca5579e1a,Soltari Priest,サルタリーの僧侶
4560,501109bb-3406-41d8-9433-a100e494f938,Soltari Trooper,サルタリーの強兵
4561,7971f5c2-97b7-441f-ad77-954f43ede0a1,Soltari Visionary,サルタリーの幻想家
4562,86541bba-7db8-4893-addf-8a4a42168ce4,Somnophore,睡魔
4563,ab4b6524-3667-4db3-b5cb-1b02ee944906,Song of Blood,血の歌
4564,4c543799-1b72-4f32-a5be-475c0134ac0f,Song of Serenity,静寂の歌
4565,39419d29-47e7-4d71-953b-96a2e14ae964,Songs of the Damned,忌むべき者の歌
4566,eec72bcf-ccbc-43fc-8bdd-7bf4faa1fad7,Songstitcher,歌縫い師
4567,144d42b8-5c44-4a36-9028-75229047e56c,Sonic Burst,音波の炸裂
4568,f43c68f1-97ac-47a4-82d3-a41277259388,Sonic Seizure,大音響攻撃
4569,54a4bde3-c61f-44ea-bd2f-cdbf6a76eefa,Sootfeather Flock,煤羽の群れ
4570,1f493e26-a556-4ca0-bb44-5408800ccf82,Soothing Balm,鎮痛剤
4571,517b702a-2c5c-40d7-825e-6c674019b298,Soothsaying,占い
4572,0f1c14c5-7a28-47b0-a603-33cc592b00ad,Soraya the Falconer,
4573,3e4cb1b2-e2cc-4925-a226-6c6f1501d9c1,Sorceress Queen,魔術師の女王
4574,20370c3b-231f-4d9d-8b6e-f1eb25fa4b5d,Sorcerous Sight,魔術の視界
4575,3aab67bb-f287-4aa6-a3c5-e850b22dfff6,Soul Barrier,魂の障壁
4576,063b0f5d-af27-4681-87b9-b553f6887061,Soul Burn,霊魂焼却
4577,7041b3d5-c61a-4b94-811c-c5eb9f1ba664,Soul Channeling,魂の交感
4578,de56a8d9-faeb-4e73-bdc1-cc81a6b6d05c,Soul Charmer,魂の使い手
4579,7b7b3a34-13ff-45d4-ad0d-ac4bad9d0581,Soul Collector,魂の収集家
4580,8bc5546e-554f-430d-80b1-99578b5ea188,Soul Echo,魂の残響
4581,8186fd80-015f-470c-9e1c-cbf45764a057,Soul Feast,魂の饗宴
4582,8ea941aa-ee0c-4830-912a-0c672546aa0c,Soul Kiss,
4583,bb81aa50-49db-4743-85fc-6b4d9ed29bc6,Soul Link,魂の結合
4584,6021c2d6-d098-4de2-9c7e-4c571f9238f6,Soul Net,魂の網
4585,80d233cc-7748-41a2-bfd6-2189d0136900,Soul Rend,霊魂奪取
4586,d66e89a3-d582-4867-899c-f560b8a5b973,Soul Scourge,魂の災い魔
4587,d407abd0-69a9-405d-ab69-75b379a45780,Soul Sculptor,魂の彫刻家
4588,78dbcc18-291c-4b2c-9576-f8dc93914936,Soul Shepherd,魂の番人
4589,2894ef5e-738b-4ece-b143-6662d9453295,Soul Shred,引き裂かれた魂
4590,fac310c7-c1e5-42f9-8140-17472be21d0d,Soul Strings,魂のひも
4591,f3fad295-1af2-4ecc-8546-b121ad6be27b,Soul Warden,魂の管理人
4592,2480e56e-365c-4656-9364-25408e896ac4,Soulcatcher,集魂者
4593,69565f6e-2e23-4cd8-bd21-1283e06729a3,Soulcatchers' Aerie,集魂者の住処
4594,624d4bda-448f-43d1-92b6-53a77afe2374,Souldrinker,魂飲み
4595,cbbcd3a3-6ddd-4511-a352-3055d0102e7c,Soulgorger Orgg,魂喰らいのオーグ
4596,27d98b94-a8a1-442b-8940-4ffab51b5164,Soulless One,魂無き者
4597,77ae796e-fc56-47b9-b8a0-97e24fbd60f7,Soulshriek,魂の悲鳴
4598,79de2319-078d-46db-9044-0088c623b73f,Southern Elephant,南蛮の象
4599,cab96aa8-13e3-4dd4-9d44-9e298f807388,Southern Paladin,南の聖騎士
4600,131d2b70-959d-4814-b0c8-38031f141718,Sowing Salt,塩まき
4601,f427a1ed-d7ca-40e5-a759-a1096bad166d,Spark Mage,火花魔道士
4602,c37f1921-7ac3-4185-8579-1dfdfe647ea2,Spark Spray,火花のしぶき
4603,84c912e8-6a92-47f7-88b6-e777bd0bb424,Sparkcaster,火花を散らすもの
4604,b27bc09a-ebea-498c-87f2-753852569a73,Sparksmith,火花鍛冶
4605,c54879da-0f1d-4ad0-b082-95f0e4d35685,Sparring Golem,演習用ゴーレム
4606,52fc8217-5a14-40b5-a8fc-b6fc45af5f33,Spatial Binding,次元の枷
4607,f3bf22cf-0a6f-4fb6-ba82-63ce290308d6,Spawning Pool,産卵池
4608,af32ce11-c026-4135-b1e3-10c6aa15c72c,Specter's Wail,死霊の嘆き
4609,539899f3-f3f2-4f7a-a6f6-e80d4a39f753,Spectral Bears,
4610,87d734bc-4e4d-4013-91ed-c6bf1dde824e,Spectral Guardian,実体なき守護者
4611,b5187725-9a39-433c-ae09-eccd6111574c,Spectral Lynx,幽体オオヤマネコ
4612,37d9c065-598d-4ee3-abfc-625bd6169ff1,Spectral Shield,
4613,b08d4381-1a75-4c59-9551-b3133f7495a3,Spectral Sliver,幽体スリヴァー
4614,04477339-7ed5-4770-9e5c-6e481ffcc858,Spell Blast,呪文破
4615,81de0cb1-6665-41eb-8dfc-bb30192e1359,Spellbane Centaur,呪文散らしのケンタウルス
4616,83133f51-bfbd-4db5-9be0-f660e3b66435,Spellbook,呪文書
4617,9c0fd5ad-fbba-4598-80cf-6540888378cb,Spellgorger Barbarian,呪文喰らいの蛮族
4618,7687b2a7-816d-4416-979b-675e35e235fc,Spelljack,呪文乗っ取り
4619,6579bb00-3886-447b-a265-3e72e98bbe2c,Spellshock,呪文ショック
4620,c1612eef-5059-46fd-a5fd-c8ebf6779a6e,Sphere of Duty,義務の領域
4621,e45de1f7-ad45-494d-855e-3e11f109909d,Sphere of Grace,優雅の領域
4622,a8da7c57-c60f-42b1-b611-64a0a43295f2,Sphere of Law,法の領域
4623,de85c961-622d-4d70-8cd7-f722c1ac5ed1,Sphere of Reason,道理の領域
4624,09c96077-3804-4f12-a613-5bebc5e0413f,Sphere of Resistance,抵抗の宝球
4625,e6325604-cdce-4872-af03-e436631004de,Sphere of Truth,真理の領域
4626,2636aafa-83f9-4b72-b729-04e1c3aa0eec,Spider Climb,蜘蛛変化
4627,ad73e5eb-197c-45a3-9d20-a406ba126c79,Spidersilk Armor,蜘蛛糸の鎧
4628,b7b738e1-298d-489d-9939-efe1c983f0ae,Spike Breeder,スパイクのブリーダー
4629,c175ab0e-7085-41ec-83e4-38fc85c338fa,Spike Cannibal,共食いスパイク
4630,15902a15-090a-44e6-b8d2-59e0f26ed46f,Spike Colony,スパイクのコロニー
4631,dd6d15c0-c294-42c9-a6cf-57b0b5d40823,Spike Drone,スパイクの徒食者
4632,5b147eab-39dd-4c2a-8f59-d778037788aa,Spike Feeder,スパイクの飼育係
4633,726fe7a4-49b3-4b67-9d8c-6b334d0fd915,Spike Hatcher,孵卵するスパイク
4634,90ec956f-b6de-4214-9b5a-895280e542c1,Spike Rogue,はぐれスパイク
4635,a34d1845-e02f-4795-b445-d73366c2baea,Spike Soldier,スパイクの兵士
4636,7776b2dd-5795-458d-81da-54fed22d5ee2,Spike Weaver,スパイクの織り手
4637,d7fcf43a-191f-4f44-aade-0cf89079a0c5,Spike Worker,スパイクの働き手
4638,6568859d-b96d-4015-84da-1a8960752737,Spiketail Drake,トゲ尾のドレイク
4639,8109aeff-1ba7-46c2-89ab-450d6ff99c28,Spiketail Hatchling,トゲ尾の雛
4640,4cf3fb65-9107-428a-8853-029ec97112b5,Spinal Embrace,脊髄支配
4641,70b5eca0-c61b-4066-ae5f-90948912c04e,Spinal Graft,脊髄移植
4642,53599f89-1598-4d3d-8aa7-75b397b258eb,Spindrift Drake,波しぶきのドレイク
4643,4891923b-9c8c-4816-9623-d9362e4eb503,Spined Basher,針刺の殴り獣
4644,3c880ac2-0b22-4f7e-a55a-381de235e971,Spined Fluke,針刺吸虫
4645,eed9c168-1c78-43c6-a814-9b80054d1373,Spined Sliver,針刺スリヴァー
4646,05425f2f-7228-4bf5-8fe1-6fe99107e8e0,Spined Wurm,針刺ワーム
4647,78bbd213-e8f4-40da-aef5-853244e95756,Spineless Thug,骨なしの凶漢
4648,69eeee95-cc69-41d1-833b-8895ef72df82,Spinning Darkness,闇の旋動
4649,663d6c61-e269-4f2f-9d8f-49c4c23f05d8,Spiny Starfish,
4650,7fa1eca4-0db1-446b-b3cb-15a619ffa97b,Spire Owl,尖塔のフクロウ
4651,ae896d87-59c7-4d8d-a137-9e471d3e174e,Spirit Cairn,精霊の石塚
4652,d19a2c28-8d09-40bf-aeb1-e699672b009f,Spirit Flare,ほとばしる魂
4653,c77ff526-c0a8-45c7-9730-2e306a0d01b8,Spirit Link,魂の絆
4654,42e041c0-ffbc-4bf8-a5aa-f0d14aad7112,Spirit Mirror,霊の鏡
4655,ddb770c1-a783-49c9-a36d-2434b8580743,Spirit Shackle,魂の枷
4656,4e6e28f1-111b-4bac-b814-487f6c206485,Spirit Weaver,魂の織り手
4657,f066174a-a959-4365-920f-c04506d94a5a,Spirit en-Kor,コーのスピリット
4658,b075b645-2e5a-4d91-9440-02db4e6f5d08,Spirit of Resistance,抵抗の精神
4659,73016220-2436-4072-96dd-65c0cb05fff4,Spirit of the Night,夜のスピリット
4660,3913c7f2-86b7-4dd4-84a6-9bd4c1c66781,Spiritmonger,魂売り
4661,91924536-7a2b-44ec-9835-2efa402c83f9,Spiritual Asylum,霊的避難所
4662,da350f46-6d6e-4257-8f4f-77769c442d0c,Spiritual Focus,霊的焦点
4663,d03860b4-c663-4230-9200-6b89fa849ae7,Spiritual Guardian,魂の守護者
4664,15c4a13e-33ae-4d08-bb1a-535d8b82ca07,Spiritualize,霊化
4665,b829de81-04cd-498e-9f31-074f23e2a488,Spite // Malice,悪意 // 敵意
4666,410acdbc-3a00-49db-a712-ad970d24b363,Spiteful Bully,執念深いごろつき
4667,01990628-12b4-49c9-af3d-03120891efc4,Spitfire Handler,火吹き使い
4668,bfbc12ec-ecc0-4e23-a9d1-d13babd99a46,Spitting Drake,火吹きドレイク
4669,0c3bf4e1-d91e-4dd3-a800-e40971222c71,Spitting Earth,大地の飛礫
